Qty_Sold,Week_End_Date,Product_ID,Year,Month,Quarter,ISO_Week,Week_Number,Month_Start,Month_End,Lag_1,Lag_2,Lag_3,Lag_4,Lag_8,Lag_12,Rolling_Mean_4,Rolling_Mean_8,Rolling_Std_4,Rolling_Max_4,Rolling_Min_4,Discount_Flag,Returns_Rate,Inventory_Ratio,Promo_Flag,Holiday_Flag,Rainfall,Avg_Temperature,Season,Demand_Class
21,2023-03-04,TE014,2023,3,1,9,9,2023-03-01,2023-03-31 23:59:59.999999,25.0,24.0,19.0,26.0,29.0,,23.5,24.375,3.1091263510296057,26.0,19.0,1,0.0,23.095238095238095,0,0,17.75,26.4,Summer,Smooth
20,2023-03-11,TE014,2023,3,1,10,10,2023-03-01,2023-03-31 23:59:59.999999,21.0,25.0,24.0,19.0,26.0,,22.25,23.375,2.753785273643052,25.0,19.0,1,0.05,24.3,1,0,37.61,26.85,Summer,Smooth
25,2023-03-18,TE014,2023,3,1,11,11,2023-03-01,2023-03-31 23:59:59.999999,20.0,21.0,25.0,24.0,22.0,,22.5,22.625,2.3804761428476175,25.0,20.0,1,0.04,18.72,1,0,6.51,30.81,Summer,Smooth
27,2023-03-25,TE014,2023,3,1,12,12,2023-03-01,2023-03-31 23:59:59.999999,25.0,20.0,21.0,25.0,24.0,,22.75,23.0,2.6299556396765844,25.0,20.0,1,0.037037037037037035,17.185185185185187,0,0,23.56,29.05,Summer,Smooth
21,2023-04-01,TE014,2023,4,2,13,13,2023-04-01,2023-04-30 23:59:59.999999,27.0,25.0,20.0,21.0,26.0,29.0,23.25,23.375,3.3040379335998358,27.0,20.0,1,0.0,22.952380952380953,1,0,25.75,27.86,Summer,Smooth
31,2023-04-08,TE014,2023,4,2,14,14,2023-04-01,2023-04-30 23:59:59.999999,21.0,27.0,25.0,20.0,19.0,26.0,23.25,22.75,3.3040379335998358,27.0,20.0,1,0.03225806451612903,14.838709677419354,0,0,25.53,29.32,Summer,Smooth
33,2023-04-15,TE014,2023,4,2,15,15,2023-04-01,2023-04-30 23:59:59.999999,31.0,21.0,27.0,25.0,24.0,22.0,26.0,24.25,4.163331998932267,31.0,21.0,1,0.06060606060606061,14.333333333333334,0,0,4.41,28.71,Summer,Smooth
32,2023-04-22,TE014,2023,4,2,16,16,2023-04-01,2023-04-30 23:59:59.999999,33.0,31.0,21.0,27.0,25.0,24.0,28.0,25.375,5.291502622129182,33.0,21.0,1,0.03125,15.28125,0,0,7.43,29.59,Summer,Smooth
23,2023-04-29,TE014,2023,4,2,17,17,2023-04-01,2023-04-30 23:59:59.999999,32.0,33.0,31.0,21.0,21.0,26.0,29.25,26.25,5.560275772537428,33.0,21.0,1,0.043478260869565216,19.47826086956522,0,0,6.57,31.85,Summer,Smooth
33,2023-05-06,TE014,2023,5,2,18,18,2023-05-01,2023-05-31 23:59:59.999999,23.0,32.0,33.0,31.0,20.0,19.0,29.75,26.5,4.5734742446707495,33.0,23.0,1,0.06060606060606061,14.030303030303031,0,0,15.42,29.74,Summer,Smooth
22,2023-05-13,TE014,2023,5,2,19,19,2023-05-01,2023-05-31 23:59:59.999999,33.0,23.0,32.0,33.0,25.0,24.0,30.25,28.125,4.856267428111157,33.0,23.0,1,0.045454545454545456,21.40909090909091,0,0,20.56,29.51,Summer,Smooth
21,2023-05-20,TE014,2023,5,2,20,20,2023-05-01,2023-05-31 23:59:59.999999,22.0,33.0,23.0,32.0,27.0,25.0,27.5,27.75,5.802298395176405,33.0,22.0,1,0.047619047619047616,21.19047619047619,1,0,4.4,30.92,Summer,Smooth
24,2023-05-27,TE014,2023,5,2,21,21,2023-05-01,2023-05-31 23:59:59.999999,21.0,22.0,33.0,23.0,21.0,21.0,24.75,27.0,5.560275772537428,33.0,21.0,1,0.041666666666666664,18.75,0,0,5.18,26.86,Summer,Smooth
45,2023-06-03,TE014,2023,6,2,22,22,2023-06-01,2023-06-30 23:59:59.999999,24.0,21.0,22.0,33.0,31.0,20.0,25.0,27.375,5.477225575051663,33.0,21.0,1,0.022222222222222223,9.733333333333333,1,0,52.96,27.91,Monsoon,Smooth
43,2023-06-10,TE014,2023,6,2,23,23,2023-06-01,2023-06-30 23:59:59.999999,45.0,24.0,21.0,22.0,33.0,25.0,28.0,29.125,11.401754250991381,45.0,21.0,1,0.06976744186046512,10.209302325581396,0,0,142.85,23.34,Monsoon,Smooth
38,2023-06-17,TE014,2023,6,2,24,24,2023-06-01,2023-06-30 23:59:59.999999,43.0,45.0,24.0,21.0,32.0,27.0,33.25,30.375,12.500000000000002,45.0,21.0,1,0.05263157894736842,11.605263157894736,0,0,178.14,23.08,Monsoon,Smooth
38,2023-06-24,TE014,2023,6,2,25,25,2023-06-01,2023-06-30 23:59:59.999999,38.0,43.0,45.0,24.0,23.0,21.0,37.5,31.125,9.46924847422786,45.0,24.0,1,0.02631578947368421,11.605263157894736,0,0,107.33,24.74,Monsoon,Smooth
26,2023-07-01,TE014,2023,7,3,26,26,2023-07-01,2023-07-31 23:59:59.999999,38.0,38.0,43.0,45.0,33.0,31.0,41.0,33.0,3.5590260840104397,45.0,38.0,1,0.0,16.53846153846154,1,0,133.54,26.49,Monsoon,Smooth
28,2023-07-08,TE014,2023,7,3,27,27,2023-07-01,2023-07-31 23:59:59.999999,26.0,38.0,38.0,43.0,22.0,33.0,36.25,32.125,7.22841614740048,43.0,26.0,1,0.03571428571428571,16.25,0,0,151.5,24.28,Monsoon,Smooth
42,2023-07-15,TE014,2023,7,3,28,28,2023-07-01,2023-07-31 23:59:59.999999,28.0,26.0,38.0,38.0,21.0,32.0,32.5,32.875,6.403124237432849,38.0,26.0,0,0.047619047619047616,10.5,0,0,144.84,20.0,Monsoon,Smooth
27,2023-07-22,TE014,2023,7,3,29,29,2023-07-01,2023-07-31 23:59:59.999999,42.0,28.0,26.0,38.0,24.0,23.0,33.5,35.5,7.724420150837646,42.0,26.0,1,0.0,16.51851851851852,0,0,163.92,28.49,Monsoon,Smooth
43,2023-07-29,TE014,2023,7,3,30,30,2023-07-01,2023-07-31 23:59:59.999999,27.0,42.0,28.0,26.0,45.0,33.0,30.75,35.875,7.544313531837518,42.0,26.0,1,0.046511627906976744,10.604651162790697,0,0,36.49,24.29,Monsoon,Smooth
37,2023-08-05,TE014,2023,8,3,31,31,2023-08-01,2023-08-31 23:59:59.999999,43.0,27.0,42.0,28.0,43.0,22.0,35.0,35.625,8.679477710861024,43.0,27.0,0,0.05405405405405406,11.35135135135135,0,0,145.21,23.33,Monsoon,Smooth
28,2023-08-12,TE014,2023,8,3,32,32,2023-08-01,2023-08-31 23:59:59.999999,37.0,43.0,27.0,42.0,38.0,21.0,37.25,34.875,7.32006375199925,43.0,27.0,1,0.03571428571428571,15.75,0,0,20.37,21.67,Monsoon,Smooth
35,2023-08-19,TE014,2023,8,3,33,33,2023-08-01,2023-08-31 23:59:59.999999,28.0,37.0,43.0,27.0,38.0,24.0,33.75,33.625,7.632168761236874,43.0,27.0,1,0.05714285714285714,11.971428571428572,0,0,133.09,28.82,Monsoon,Smooth
29,2023-08-26,TE014,2023,8,3,34,34,2023-08-01,2023-08-31 23:59:59.999999,35.0,28.0,37.0,43.0,26.0,45.0,35.75,33.25,6.18465843842649,43.0,28.0,1,0.0,15.0,0,0,180.13,29.0,Monsoon,Smooth
32,2023-09-02,TE014,2023,9,3,35,35,2023-09-01,2023-09-30 23:59:59.999999,29.0,35.0,28.0,37.0,28.0,43.0,32.25,33.625,4.425306015783918,37.0,28.0,0,0.0625,13.5,0,0,36.38,24.76,Fall,Smooth
28,2023-09-09,TE014,2023,9,3,36,36,2023-09-01,2023-09-30 23:59:59.999999,32.0,29.0,35.0,28.0,42.0,38.0,31.0,34.125,3.1622776601683795,35.0,28.0,0,0.03571428571428571,15.535714285714286,0,0,6.71,21.77,Fall,Smooth
32,2023-09-16,TE014,2023,9,3,37,37,2023-09-01,2023-09-30 23:59:59.999999,28.0,32.0,29.0,35.0,27.0,38.0,31.0,32.375,3.1622776601683795,35.0,28.0,1,0.03125,13.5,1,0,5.74,21.26,Fall,Smooth
19,2023-09-23,TE014,2023,9,3,38,38,2023-09-01,2023-09-30 23:59:59.999999,32.0,28.0,32.0,29.0,43.0,26.0,30.25,33.0,2.0615528128088307,32.0,28.0,1,0.0,23.473684210526315,0,0,1.01,21.49,Fall,Smooth
26,2023-09-30,TE014,2023,9,3,39,39,2023-09-01,2023-09-30 23:59:59.999999,19.0,32.0,28.0,32.0,37.0,28.0,27.75,30.0,6.13052471924984,32.0,19.0,0,0.038461538461538464,15.73076923076923,0,0,43.22,18.12,Fall,Smooth
28,2023-10-07,TE014,2023,10,4,40,40,2023-10-01,2023-10-31 23:59:59.999999,26.0,19.0,32.0,28.0,28.0,42.0,26.25,28.625,5.439056290693573,32.0,19.0,1,0.03571428571428571,14.678571428571429,0,0,35.44,20.39,Fall,Smooth
28,2023-10-14,TE014,2023,10,4,41,41,2023-10-01,2023-10-31 23:59:59.999999,28.0,26.0,19.0,32.0,35.0,27.0,26.25,28.625,5.439056290693573,32.0,19.0,0,0.03571428571428571,15.107142857142858,1,0,1.56,18.41,Fall,Smooth
33,2023-10-21,TE014,2023,10,4,42,42,2023-10-01,2023-10-31 23:59:59.999999,28.0,28.0,26.0,19.0,29.0,43.0,25.25,27.75,4.272001872658765,28.0,19.0,1,0.030303030303030304,13.121212121212121,1,0,12.19,20.58,Fall,Smooth
23,2023-10-28,TE014,2023,10,4,43,43,2023-10-01,2023-10-31 23:59:59.999999,33.0,28.0,28.0,26.0,32.0,37.0,28.75,28.25,2.9860788111948198,33.0,26.0,1,0.0,18.304347826086957,0,0,8.44,27.25,Fall,Smooth
20,2023-11-04,TE014,2023,11,4,44,44,2023-11-01,2023-11-30 23:59:59.999999,23.0,33.0,28.0,28.0,28.0,28.0,28.0,27.125,4.08248290463863,33.0,23.0,0,0.0,21.45,0,0,10.33,25.62,Fall,Smooth
24,2023-11-11,TE014,2023,11,4,45,45,2023-11-01,2023-11-30 23:59:59.999999,20.0,23.0,33.0,28.0,32.0,35.0,26.0,26.125,5.715476066494083,33.0,20.0,1,0.041666666666666664,16.541666666666668,1,0,7.5,19.85,Fall,Smooth
25,2023-11-18,TE014,2023,11,4,46,46,2023-11-01,2023-11-30 23:59:59.999999,24.0,20.0,23.0,33.0,19.0,29.0,25.0,25.125,5.597618541248889,33.0,20.0,1,0.04,15.72,0,0,34.64,20.96,Fall,Smooth
23,2023-11-25,TE014,2023,11,4,47,47,2023-11-01,2023-11-30 23:59:59.999999,25.0,24.0,20.0,23.0,26.0,32.0,23.0,25.875,2.1602468994692874,25.0,20.0,1,0.043478260869565216,17.26086956521739,0,0,39.75,22.77,Fall,Smooth
30,2023-12-02,TE014,2023,12,4,48,48,2023-12-01,2023-12-31 23:59:59.999999,23.0,25.0,24.0,20.0,28.0,28.0,23.0,25.5,2.1602468994692874,25.0,20.0,0,0.03333333333333333,13.8,0,0,33.63,18.33,Winter,Smooth
31,2023-12-09,TE014,2023,12,4,49,49,2023-12-01,2023-12-31 23:59:59.999999,30.0,23.0,25.0,24.0,28.0,32.0,25.5,25.75,3.1091263510296057,30.0,23.0,0,0.06451612903225806,13.451612903225806,0,0,2.72,17.3,Winter,Smooth
27,2023-12-16,TE014,2023,12,4,50,50,2023-12-01,2023-12-31 23:59:59.999999,31.0,30.0,23.0,25.0,33.0,19.0,27.25,26.125,3.862210075418823,31.0,23.0,0,0.037037037037037035,14.296296296296296,0,0,45.2,13.01,Winter,Smooth
24,2023-12-23,TE014,2023,12,4,51,51,2023-12-01,2023-12-31 23:59:59.999999,27.0,31.0,30.0,23.0,23.0,26.0,27.75,25.375,3.5939764421413045,31.0,23.0,1,0.041666666666666664,16.041666666666668,1,0,32.24,13.35,Winter,Smooth
27,2023-12-30,TE014,2023,12,4,52,52,2023-12-01,2023-12-31 23:59:59.999999,24.0,27.0,31.0,30.0,20.0,28.0,28.0,25.5,3.1622776601683795,31.0,24.0,1,0.0,14.37037037037037,0,0,36.46,15.79,Winter,Smooth
21,2024-01-06,TE014,2024,1,1,1,0,2024-01-01,2024-01-31 23:59:59.999999,27.0,24.0,27.0,31.0,24.0,28.0,27.25,26.375,2.8722813232690148,31.0,24.0,0,0.047619047619047616,18.571428571428573,0,0,18.88,11.15,Winter,Smooth
23,2024-01-13,TE014,2024,1,1,2,1,2024-01-01,2024-01-31 23:59:59.999999,21.0,27.0,24.0,27.0,25.0,33.0,24.75,26.0,2.8722813232690148,27.0,21.0,0,0.043478260869565216,16.391304347826086,0,0,25.47,16.36,Winter,Smooth
23,2024-01-20,TE014,2024,1,1,3,2,2024-01-01,2024-01-31 23:59:59.999999,23.0,21.0,27.0,24.0,23.0,23.0,23.75,25.75,2.5,27.0,21.0,1,0.0,17.304347826086957,1,0,43.35,12.94,Winter,Smooth
24,2024-01-27,TE014,2024,1,1,4,3,2024-01-01,2024-01-31 23:59:59.999999,23.0,23.0,21.0,27.0,30.0,20.0,23.5,25.75,2.5166114784235836,27.0,21.0,1,0.041666666666666664,17.083333333333332,0,0,31.67,12.17,Winter,Smooth
22,2024-02-03,TE014,2024,2,1,5,4,2024-02-01,2024-02-29 23:59:59.999999,24.0,23.0,23.0,21.0,31.0,24.0,22.75,25.0,1.2583057392117925,24.0,21.0,1,0.045454545454545456,17.681818181818183,1,0,30.65,25.43,Fall,Smooth
29,2024-02-10,TE014,2024,2,1,6,5,2024-02-01,2024-02-29 23:59:59.999999,22.0,24.0,23.0,23.0,27.0,25.0,23.0,23.875,0.8164965809277275,24.0,22.0,1,0.06896551724137931,13.241379310344827,1,0,17.64,19.06,Fall,Smooth
18,2024-02-17,TE014,2024,2,1,7,6,2024-02-01,2024-02-29 23:59:59.999999,29.0,22.0,24.0,23.0,24.0,23.0,24.5,24.125,3.1091263510296057,29.0,22.0,0,0.05555555555555555,22.11111111111111,0,0,37.3,22.74,Fall,Smooth
25,2024-02-24,TE014,2024,2,1,8,7,2024-02-01,2024-02-29 23:59:59.999999,18.0,29.0,22.0,24.0,27.0,30.0,23.25,23.375,4.573474244670748,29.0,18.0,0,0.04,14.76,0,0,17.49,21.27,Fall,Smooth
28,2024-03-02,TE014,2024,3,1,9,8,2024-03-01,2024-03-31 23:59:59.999999,25.0,18.0,29.0,22.0,21.0,31.0,23.5,23.125,4.654746681256314,29.0,18.0,1,0.03571428571428571,13.142857142857142,1,0,43.8,32.17,Summer,Smooth
33,2024-03-09,TE014,2024,3,1,10,9,2024-03-01,2024-03-31 23:59:59.999999,28.0,25.0,18.0,29.0,23.0,27.0,25.0,24.0,4.96655480858378,29.0,18.0,0,0.06060606060606061,11.333333333333334,0,0,16.85,29.95,Summer,Smooth
23,2024-03-16,TE014,2024,3,1,11,10,2024-03-01,2024-03-31 23:59:59.999999,33.0,28.0,25.0,18.0,23.0,24.0,26.0,25.25,6.27162924074226,33.0,18.0,1,0.043478260869565216,16.08695652173913,0,0,35.38,30.25,Summer,Smooth
26,2024-03-23,TE014,2024,3,1,12,11,2024-03-01,2024-03-31 23:59:59.999999,23.0,33.0,28.0,25.0,24.0,27.0,27.25,25.25,4.349329450233296,33.0,23.0,0,0.038461538461538464,14.653846153846153,0,0,28.84,32.69,Summer,Smooth
28,2024-03-30,TE014,2024,3,1,13,12,2024-03-01,2024-03-31 23:59:59.999999,26.0,23.0,33.0,28.0,22.0,21.0,27.5,25.5,4.203173404306164,33.0,23.0,1,0.07142857142857142,13.392857142857142,1,0,7.49,25.79,Summer,Smooth
28,2024-04-06,TE014,2024,4,2,14,13,2024-04-01,2024-04-30 23:59:59.999999,28.0,26.0,23.0,33.0,29.0,23.0,27.5,26.25,4.203173404306164,33.0,23.0,1,0.03571428571428571,12.821428571428571,0,0,49.01,29.04,Summer,Smooth
19,2024-04-13,TE014,2024,4,2,15,14,2024-04-01,2024-04-30 23:59:59.999999,28.0,28.0,26.0,23.0,18.0,23.0,26.25,26.125,2.3629078131263044,28.0,23.0,1,0.05263157894736842,19.05263157894737,0,0,44.23,32.64,Summer,Smooth
24,2024-04-20,TE014,2024,4,2,16,15,2024-04-01,2024-04-30 23:59:59.999999,19.0,28.0,28.0,26.0,25.0,24.0,25.25,26.25,4.272001872658765,28.0,19.0,1,0.0,15.875,0,0,19.41,27.92,Summer,Smooth
18,2024-04-27,TE014,2024,4,2,17,16,2024-04-01,2024-04-30 23:59:59.999999,24.0,19.0,28.0,28.0,28.0,22.0,24.75,26.125,4.272001872658765,28.0,19.0,1,0.0,19.61111111111111,1,0,17.33,26.21,Summer,Smooth
21,2024-05-04,TE014,2024,5,2,18,17,2024-05-01,2024-05-31 23:59:59.999999,18.0,24.0,19.0,28.0,33.0,29.0,22.25,24.875,4.645786621588785,28.0,18.0,1,0.0,17.476190476190474,0,0,18.25,27.95,Summer,Smooth
23,2024-05-11,TE014,2024,5,2,19,18,2024-05-01,2024-05-31 23:59:59.999999,21.0,18.0,24.0,19.0,23.0,18.0,20.5,23.375,2.645751311064591,24.0,18.0,1,0.043478260869565216,16.52173913043478,0,0,28.7,30.92,Summer,Smooth
21,2024-05-18,TE014,2024,5,2,20,19,2024-05-01,2024-05-31 23:59:59.999999,23.0,21.0,18.0,24.0,26.0,25.0,21.5,23.375,2.645751311064591,24.0,18.0,1,0.047619047619047616,17.476190476190474,0,0,6.33,27.62,Summer,Smooth
27,2024-05-25,TE014,2024,5,2,21,20,2024-05-01,2024-05-31 23:59:59.999999,21.0,23.0,21.0,18.0,28.0,28.0,20.75,22.75,2.061552812808831,23.0,18.0,1,0.037037037037037035,13.444444444444445,0,0,46.88,32.36,Summer,Smooth
32,2024-06-01,TE014,2024,6,2,22,21,2024-06-01,2024-06-30 23:59:59.999999,27.0,21.0,23.0,21.0,28.0,33.0,23.0,22.625,2.8284271247461903,27.0,21.0,1,0.03125,11.15625,0,0,169.8,22.17,Monsoon,Smooth
43,2024-06-08,TE014,2024,6,2,23,22,2024-06-01,2024-06-30 23:59:59.999999,32.0,27.0,21.0,23.0,19.0,23.0,25.75,23.125,4.856267428111155,32.0,21.0,1,0.023255813953488372,8.488372093023257,0,0,80.85,21.35,Monsoon,Smooth
44,2024-06-15,TE014,2024,6,2,24,23,2024-06-01,2024-06-30 23:59:59.999999,43.0,32.0,27.0,21.0,24.0,26.0,30.75,26.125,9.322910847297997,43.0,21.0,1,0.045454545454545456,7.818181818181818,0,0,123.46,22.47,Monsoon,Smooth
31,2024-06-22,TE014,2024,6,2,25,24,2024-06-01,2024-06-30 23:59:59.999999,44.0,43.0,32.0,27.0,18.0,28.0,36.5,28.625,8.34665601703261,44.0,27.0,1,0.03225806451612903,10.741935483870968,0,0,186.1,25.98,Monsoon,Smooth
33,2024-06-29,TE014,2024,6,2,26,25,2024-06-01,2024-06-30 23:59:59.999999,31.0,44.0,43.0,32.0,21.0,28.0,37.5,30.25,6.95221787153807,44.0,31.0,1,0.030303030303030304,9.93939393939394,0,0,35.44,25.89,Monsoon,Smooth
44,2024-07-06,TE014,2024,7,3,27,26,2024-07-01,2024-07-31 23:59:59.999999,33.0,31.0,44.0,43.0,23.0,19.0,37.75,31.75,6.701989754294367,44.0,31.0,1,0.022727272727272728,7.431818181818182,1,0,160.33,28.9,Monsoon,Smooth
34,2024-07-13,TE014,2024,7,3,28,27,2024-07-01,2024-07-31 23:59:59.999999,44.0,33.0,31.0,44.0,21.0,24.0,38.0,34.375,6.97614984548545,44.0,31.0,1,0.029411764705882353,9.970588235294118,0,0,181.63,21.04,Monsoon,Smooth
36,2024-07-20,TE014,2024,7,3,29,28,2024-07-01,2024-07-31 23:59:59.999999,34.0,44.0,33.0,31.0,27.0,18.0,35.5,36.0,5.802298395176403,44.0,31.0,1,0.027777777777777776,9.777777777777779,0,0,92.55,20.01,Monsoon,Smooth
33,2024-07-27,TE014,2024,7,3,30,29,2024-07-01,2024-07-31 23:59:59.999999,36.0,34.0,44.0,33.0,32.0,21.0,36.75,37.125,4.9916597106239795,44.0,33.0,1,0.030303030303030304,10.181818181818182,0,0,66.33,27.59,Monsoon,Smooth
31,2024-08-03,TE014,2024,8,3,31,30,2024-08-01,2024-08-31 23:59:59.999999,33.0,36.0,34.0,44.0,43.0,23.0,36.75,37.25,4.9916597106239795,44.0,33.0,0,0.03225806451612903,10.451612903225806,0,0,160.46,25.86,Monsoon,Smooth
37,2024-08-10,TE014,2024,8,3,32,31,2024-08-01,2024-08-31 23:59:59.999999,31.0,33.0,36.0,34.0,44.0,21.0,33.5,35.75,2.081665999466135,36.0,31.0,0,0.02702702702702703,9.432432432432432,0,0,10.41,26.3,Monsoon,Smooth
39,2024-08-17,TE014,2024,8,3,33,32,2024-08-01,2024-08-31 23:59:59.999999,37.0,31.0,33.0,36.0,31.0,27.0,34.25,34.875,2.7537852736430524,37.0,31.0,1,0.0,9.025641025641026,0,0,162.56,29.44,Monsoon,Smooth
43,2024-08-24,TE014,2024,8,3,34,33,2024-08-01,2024-08-31 23:59:59.999999,39.0,37.0,31.0,33.0,33.0,32.0,35.0,35.875,3.651483716701109,39.0,31.0,1,0.06976744186046512,7.813953488372093,0,0,191.91,23.37,Monsoon,Smooth
29,2024-08-31,TE014,2024,8,3,35,34,2024-08-01,2024-08-31 23:59:59.999999,43.0,39.0,37.0,31.0,44.0,43.0,37.5,37.125,5.000000000000002,43.0,31.0,1,0.034482758620689655,12.0,1,0,153.8,22.09,Monsoon,Smooth
26,2024-09-07,TE014,2024,9,3,36,35,2024-09-01,2024-09-30 23:59:59.999999,29.0,43.0,39.0,37.0,34.0,44.0,37.0,35.25,5.8878405775518985,43.0,29.0,1,0.038461538461538464,12.961538461538462,0,0,7.72,23.11,Fall,Smooth
20,2024-09-14,TE014,2024,9,3,37,36,2024-09-01,2024-09-30 23:59:59.999999,26.0,29.0,43.0,39.0,36.0,31.0,34.25,34.25,8.057087976847882,43.0,26.0,1,0.05,17.0,1,0,4.05,19.27,Fall,Smooth
27,2024-09-21,TE014,2024,9,3,38,37,2024-09-01,2024-09-30 23:59:59.999999,20.0,26.0,29.0,43.0,33.0,33.0,29.5,32.25,9.746794344808963,43.0,20.0,0,0.0,12.222222222222221,0,0,12.86,19.67,Fall,Smooth
18,2024-09-28,TE014,2024,9,3,39,38,2024-09-01,2024-09-30 23:59:59.999999,27.0,20.0,26.0,29.0,31.0,44.0,25.5,31.5,3.872983346207417,29.0,20.0,1,0.0,18.22222222222222,0,0,6.88,22.67,Fall,Smooth
22,2024-10-05,TE014,2024,10,4,40,39,2024-10-01,2024-10-31 23:59:59.999999,18.0,27.0,20.0,26.0,37.0,34.0,22.75,29.875,4.425306015783918,27.0,18.0,1,0.0,14.272727272727273,0,0,47.13,21.73,Fall,Smooth
21,2024-10-12,TE014,2024,10,4,41,40,2024-10-01,2024-10-31 23:59:59.999999,22.0,18.0,27.0,20.0,39.0,36.0,21.75,28.0,3.8622100754188224,27.0,18.0,1,0.0,16.0,0,0,12.49,26.9,Fall,Smooth
30,2024-10-19,TE014,2024,10,4,42,41,2024-10-01,2024-10-31 23:59:59.999999,21.0,22.0,18.0,27.0,43.0,33.0,22.0,25.75,3.7416573867739413,27.0,18.0,0,0.03333333333333333,10.8,0,0,4.09,23.85,Fall,Smooth
27,2024-10-26,TE014,2024,10,4,43,42,2024-10-01,2024-10-31 23:59:59.999999,30.0,21.0,22.0,18.0,29.0,31.0,22.75,24.125,5.123475382979799,30.0,18.0,0,0.037037037037037035,11.333333333333334,0,0,9.99,22.64,Fall,Smooth
24,2024-11-02,TE014,2024,11,4,44,43,2024-11-01,2024-11-30 23:59:59.999999,27.0,30.0,21.0,22.0,26.0,37.0,25.0,23.875,4.242640687119286,30.0,21.0,1,0.041666666666666664,12.791666666666666,1,0,19.71,27.7,Fall,Smooth
28,2024-11-09,TE014,2024,11,4,45,44,2024-11-01,2024-11-30 23:59:59.999999,24.0,27.0,30.0,21.0,20.0,39.0,25.5,23.625,3.872983346207417,30.0,21.0,1,0.0,11.25,0,0,17.31,26.04,Fall,Smooth
25,2024-11-16,TE014,2024,11,4,46,45,2024-11-01,2024-11-30 23:59:59.999999,28.0,24.0,27.0,30.0,27.0,43.0,27.25,24.625,2.5000000000000004,30.0,24.0,0,0.04,11.96,0,0,7.56,23.43,Fall,Smooth
32,2024-11-23,TE014,2024,11,4,47,46,2024-11-01,2024-11-30 23:59:59.999999,25.0,28.0,24.0,27.0,18.0,29.0,26.0,24.375,1.825741858350554,28.0,24.0,1,0.0625,9.0,0,0,49.76,23.15,Fall,Smooth
29,2024-11-30,TE014,2024,11,4,48,47,2024-11-01,2024-11-30 23:59:59.999999,32.0,25.0,28.0,24.0,22.0,26.0,27.25,26.125,3.593976442141304,32.0,24.0,1,0.0,10.344827586206897,1,0,34.85,19.46,Fall,Smooth
19,2024-12-07,TE014,2024,12,4,49,48,2024-12-01,2024-12-31 23:59:59.999999,29.0,32.0,25.0,28.0,21.0,20.0,28.5,27.0,2.886751345948129,32.0,25.0,1,0.05263157894736842,15.842105263157896,0,0,16.23,15.57,Winter,Smooth
19,2024-12-14,TE014,2024,12,4,50,49,2024-12-01,2024-12-31 23:59:59.999999,19.0,29.0,32.0,25.0,30.0,27.0,26.25,26.75,5.619905100029122,32.0,19.0,1,0.0,15.210526315789474,0,0,45.3,17.0,Winter,Smooth
24,2024-12-21,TE014,2024,12,4,51,50,2024-12-01,2024-12-31 23:59:59.999999,19.0,19.0,29.0,32.0,27.0,18.0,24.75,25.375,6.751543033509699,32.0,19.0,1,0.041666666666666664,11.833333333333334,1,1,8.21,16.58,Winter,Smooth
20,2024-12-28,TE014,2024,12,4,52,51,2024-12-01,2024-12-31 23:59:59.999999,24.0,19.0,19.0,29.0,24.0,22.0,22.75,25.0,4.787135538781691,29.0,19.0,1,0.05,14.15,0,1,29.42,15.96,Winter,Smooth
85,2023-01-07,TE015,2023,1,1,1,1,2023-01-01,2023-01-31 23:59:59.999999,,,,,,,,,,,,1,0.047058823529411764,5.8,1,1,15.3,11.04,Winter,Smooth
90,2023-01-14,TE015,2023,1,1,2,2,2023-01-01,2023-01-31 23:59:59.999999,85.0,,,,,,85.0,85.0,,85.0,85.0,1,0.022222222222222223,5.688888888888889,0,0,10.24,16.52,Winter,Smooth
86,2023-01-21,TE015,2023,1,1,3,3,2023-01-01,2023-01-31 23:59:59.999999,90.0,85.0,,,,,87.5,87.5,3.5355339059327378,90.0,85.0,1,0.03488372093023256,5.616279069767442,0,0,7.17,15.64,Winter,Smooth
96,2023-01-28,TE015,2023,1,1,4,4,2023-01-01,2023-01-31 23:59:59.999999,86.0,90.0,85.0,,,,87.0,87.0,2.6457513110645907,90.0,85.0,1,0.03125,5.083333333333333,0,0,39.2,19.58,Winter,Smooth
99,2023-02-04,TE015,2023,2,1,5,5,2023-02-01,2023-02-28 23:59:59.999999,96.0,86.0,90.0,85.0,,,89.25,89.25,4.9916597106239795,96.0,85.0,1,0.030303030303030304,5.151515151515151,0,0,5.54,18.5,Fall,Smooth
91,2023-02-11,TE015,2023,2,1,6,6,2023-02-01,2023-02-28 23:59:59.999999,99.0,96.0,86.0,90.0,,,92.75,91.2,5.852349955359811,99.0,86.0,1,0.04395604395604396,5.3076923076923075,0,0,43.19,18.93,Fall,Smooth
81,2023-02-18,TE015,2023,2,1,7,7,2023-02-01,2023-02-28 23:59:59.999999,91.0,99.0,96.0,86.0,,,93.0,91.16666666666667,5.715476066494081,99.0,86.0,1,0.024691358024691357,6.172839506172839,0,0,48.31,27.25,Fall,Smooth
99,2023-02-25,TE015,2023,2,1,8,8,2023-02-01,2023-02-28 23:59:59.999999,81.0,91.0,99.0,96.0,,,91.75,89.71428571428571,7.889866919029749,99.0,81.0,0,0.04040404040404041,5.040404040404041,0,0,15.64,27.47,Fall,Smooth
